alpha_true,gamma_true,phi_true,r_true,rep,seed,success,error,T,mu_true,mu_est,phi_est,alpha_est,gamma_est,r_est,gamma0_mu_est,gamma0_phi_est,gamma0_alpha_est,gamma0_r_est,joint_nll,gamma0_nll,bic_joint,bic_gamma0,delta_nll_gamma0,delta_bic_gamma0,joint_wins_nll,joint_wins_bic,q_center_true,q_dist_1_true,q_multiplier_1_true,q_center_est,q_dist_1_est,q_multiplier_1_est,log_r_est,log_q_center_est,log_q_dist_1_est,gamma_error,alpha_error,phi_error,r_error,abs_gamma_error,abs_alpha_error,abs_phi_error,abs_r_error,true_positive_coupling,true_ictal_scale_coupling,gamma_regime,alpha_regime,phi_regime,r_regime,mean_x,sd_x,mean_q,median_q,max_q,N_particles_fit,N_particles_eval,N_eval_repeats,runtime_sec
-4,1.17,0.22,0.004,71,521732839,True,,60,-0.11,-0.09806108813910078,0.17414938189316195,-4.109419632969705,2.920998872931166,0.0025605980681635524,-0.11673885736724998,0.3720696893362444,-5.010026039641076,0.019216513077098853,-23.07489506782672,-23.212913825195034,-25.678067324542937,-30.048449401501667,-0.13801875736831448,-4.37038207695873,False,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.0164172998214845,0.3047020820075676,18.559817102738123,-5.967514427399268,-4.109419632969705,-1.188420760038539,1.750998872931166,-0.10941963296970503,-0.04585061810683805,-0.0014394019318364477,1.750998872931166,0.10941963296970503,0.04585061810683805,0.0014394019318364477,True,True,strong,low,low,low,-0.11992723749119734,0.15347107456164813,0.021269019835715153,0.02077514054017355,0.03133812288611616,1200,500,10,68.2705488204956
-4,1.17,0.22,0.004,72,2128016902,True,,60,-0.11,-0.10247319706259636,0.11641649340910316,-3.9138616281929974,-2.771421712134021,0.0035258943370686307,-0.10363436902403562,0.27018790980181917,-5.31044136588274,0.016300540916092954,-30.612906898879288,-31.617668777876013,-40.75409098664807,-46.85795930686362,-1.0047618789967245,-6.103868320215547,False,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.019963261329330784,0.0012491607660277619,0.06257298070793907,-5.647621162253932,-3.9138616281929974,-6.685283340327018,-3.941421712134021,0.08613837180700257,-0.10358350659089684,-0.00047410566293136936,3.941421712134021,0.08613837180700257,0.10358350659089684,0.00047410566293136936,True,True,strong,low,low,low,-0.1031166145615353,0.1261065077735456,0.02060438086627827,0.020245269461513556,0.030231067207856423,1200,500,10,69.63947939872742
-4,1.17,0.22,0.004,73,1517039880,True,,60,-0.11,-0.08605304863006222,0.1460654699533995,-3.916550066661726,-0.025521613658712444,0.0020191289371662854,-0.0797476414273934,0.45706808129901194,-4.2866817558556525,0.009323703893692288,-29.840392091915867,-28.80913982934979,-39.20906137272123,-41.24090140981117,1.0312522625660776,-2.0318400370899425,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.019909663409249306,0.0194079659673256,0.9748013097152296,-6.205089079795382,-3.916550066661726,-3.9420716803204385,-1.1955216136587123,0.08344993333827411,-0.0739345300466005,-0.0019808710628337147,1.1955216136587123,0.08344993333827411,0.0739345300466005,0.0019808710628337147,True,True,strong,low,low,low,-0.09185340740926282,0.13626394334760322,0.020890552336991348,0.020402234618463112,0.026913809104151122,1200,500,10,64.93703985214233
-4,1.17,0.22,0.004,74,2019305974,True,,60,-0.11,-0.17686451712756243,0.11853300883340939,-4.201649818168857,3.2963682672315526,0.00237454935645037,-0.1672823375090161,0.1997246776864521,-4.536193935988881,0.015571154019049528,-24.65503509407349,-24.47185317595186,-28.838347377036477,-32.56632810301532,0.18318191812162965,-3.7279807259788456,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.014970857242398333,0.4044280019887903,27.014351646038467,-6.042947604151802,-4.201649818168857,-0.9052815509373042,2.1263682672315527,-0.20164981816885685,-0.10146699116659061,-0.0016254506435496299,2.1263682672315527,0.20164981816885685,0.10146699116659061,0.0016254506435496299,True,True,strong,low,low,low,-0.17096828671856817,0.1369751750680741,0.02113637538904012,0.020743159751859565,0.031030582455479523,1200,500,10,69.86541032791138
-4,1.17,0.22,0.004,75,1674056344,True,,60,-0.11,-0.10763586892511866,0.18710143130679857,-3.776577879652565,-1.8558025800260542,0.0025311630893965196,-0.10928847426567082,0.38464954055696016,-5.220143396896081,0.014825773101297563,-31.08050724019197,-30.99385424547854,-41.68929166927344,-45.610330242068684,0.08665299471342891,-3.921038572795247,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.02290092721158946,0.0035800430278880276,0.15632742704305336,-5.979076362752113,-3.776577879652565,-5.632380459678619,-3.0258025800260544,0.22342212034743492,-0.03289856869320143,-0.0014688369106034805,3.0258025800260544,0.22342212034743492,0.03289856869320143,0.0014688369106034805,True,True,strong,low,low,low,-0.09211088668512832,0.11851720586127448,0.020559087324822457,0.02033074135883685,0.02498992912596302,1200,500,10,63.416468143463135
-4,1.17,0.22,0.004,76,2009933932,True,,60,-0.11,-0.1039348356148089,0.23859504127058964,-4.038689960989977,2.912312138654247,0.002814961528106253,-0.09942468830550448,0.41484905498896407,-4.046306373491432,0.013018617534738815,-20.64563786248312,-18.698126557541745,-20.819552913855738,-21.018874866195087,1.9475113049413757,-0.1993219523393499,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.01762054089797237,0.32420546195520394,18.399291135978174,-5.872806684231208,-4.038689960989977,-1.12637782233573,1.7423121386542473,-0.038689960989977124,0.01859504127058964,-0.001185038471893747,1.7423121386542473,0.038689960989977124,0.01859504127058964,0.001185038471893747,True,True,strong,low,low,low,-0.11169178862608349,0.16390999999725314,0.021475769632848227,0.02078916157000683,0.032128571984643535,1200,500,10,55.758423805236816
-4,1.17,0.22,0.004,77,1782767272,True,,60,-0.11,-0.06823032085309459,0.32824917361914363,-4.009207678586356,0.6006391443068279,0.0022146222227287897,-0.06586852384676956,0.4719496175538626,-4.040402039990937,0.0038667855704388474,-28.929801588484043,-28.504141523230068,-37.38788036585758,-40.63090479757173,0.42566006525397526,-3.2430244317141472,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.018147768407482792,0.03308853159001136,1.8232837695001716,-6.112673444103819,-4.009207678586356,-3.408568534279528,-0.5693608556931721,-0.00920767858635596,0.10824917361914363,-0.0017853777772712104,0.5693608556931721,0.00920767858635596,0.10824917361914363,0.0017853777772712104,True,True,strong,low,low,low,-0.08844764097869992,0.1384129202953447,0.02090433174316891,0.020470590357357807,0.028280824848479703,1200,500,10,62.17014837265015
-4,1.17,0.22,0.004,78,1901223004,True,,60,-0.11,-0.1095830134762927,0.2944970237983896,-3.097533569114683,-4.936462037402471,0.004281236261256618,-0.09143578740282093,0.40019261067734757,-4.128624170353581,0.012778414389296576,-21.052088164952572,-19.986900397776477,-21.63245351879464,-23.596422546664552,1.065187767176095,-1.9639690278699113,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.04516045027390819,0.000324250041585249,0.007179955904305655,-5.453513465008436,-3.097533569114683,-8.033995606517154,-6.106462037402471,0.9024664308853172,0.0744970237983896,0.0002812362612566177,6.106462037402471,0.9024664308853172,0.0744970237983896,0.0002812362612566177,True,True,strong,low,low,low,-0.09348260430315729,0.1628166584514827,0.021503771148520024,0.020801472913012063,0.028837187825959718,1200,500,10,51.313507080078125
-4,1.17,0.22,0.004,79,355344337,True,,60,-0.11,-0.11717169185505809,0.12740262777973616,-4.306701875262944,2.5520796893262467,0.0025432455878614943,-0.12182839004082319,0.38614601096781503,-5.086431663552448,0.014168297588994216,-31.381188665855966,-30.931390442956776,-42.29065452060143,-45.485402637025146,0.44979822289919014,-3.1947481164237175,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.013477928259427398,0.17297258142174493,12.833766294961237,-5.974314223134546,-4.306701875262944,-1.7546221859366975,1.3820796893262468,-0.30670187526294423,-0.09259737222026385,-0.0014567544121385058,1.3820796893262468,0.30670187526294423,0.09259737222026385,0.0014567544121385058,True,True,strong,low,low,low,-0.12294233170708234,0.1414592855441479,0.020927269894310527,0.02021309719624155,0.026665220389641208,1200,500,10,52.92833638191223
-4,1.17,0.22,0.004,80,1891850962,True,,60,-0.11,-0.12200724635631965,-0.29536177069818276,-4.595838940208013,3.9622357335036438,0.002105029305854559,-0.11852617059430492,-0.08800319592710482,-9.748886194359693,0.02024927571614589,-34.00170667701697,-31.77927342139829,-47.531690542923435,-47.18116859390818,2.2224332556186788,0.3505219490152527,True,True,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.010093749175857395,0.5306762158559649,52.57473775207889,-6.163425889923534,-4.595838940208013,-0.6336032067043695,2.792235733503644,-0.5958389402080133,-0.5153617706981828,-0.001894970694145441,2.792235733503644,0.5958389402080133,0.5153617706981828,0.001894970694145441,True,True,strong,low,low,low,-0.10943674008639598,0.13582061990574087,0.020874004745905013,0.020664985511643214,0.027012202615306544,1200,500,10,88.48139500617981
-4,1.17,0.22,0.004,81,1900850242,True,,60,-0.11,-0.10294109074091301,-0.009909914025706238,-3.8403362997764128,-1.0554883288327024,0.002566182923421782,-0.09621434596662683,0.2196451610503159,-5.572136693471098,0.01996979937766721,-25.852785680938997,-27.549477580431244,-31.23384855076749,-38.72157691197408,-1.6966918994922473,-7.487728361206592,False,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.021486374267063735,0.007477740322120588,0.34802243641372044,-5.965335727947685,-3.8403362997764128,-4.895824628609115,-2.2254883288327023,0.15966370022358722,-0.22990991402570624,-0.0014338170765782181,2.2254883288327023,0.15966370022358722,0.22990991402570624,0.0014338170765782181,True,True,strong,low,low,low,-0.09610580658848784,0.13651225231532,0.0207322414805371,0.019740827296273994,0.03082327578591523,1200,500,10,69.14840936660767
